colegio_id,anio,Y,D,tratado,post
1564,2014,295.48,0,1,0
1564,2015,309.89,1,1,1
1564,2016,295.65,1,1,1
1564,2017,310.37,1,1,1
1565,2013,282.18,0,0,0
1565,2014,289.73,0,0,0
1565,2015,289.32,0,0,1
1565,2016,290.44,0,0,1
1565,2017,287.86,0,0,1
1566,2013,257.31,0,0,0
1566,2014,255.04,0,0,0
1566,2015,250.68,0,0,1
1566,2016,252.12,0,0,1
1566,2017,259.61,0,0,1
1567,2013,273.92,0,1,0
1567,2014,278.39,0,1,0
1567,2015,289.55,1,1,1
1567,2016,289.4,1,1,1
1567,2017,297.14,1,1,1
1568,2013,254.74,0,0,0
1568,2014,257.92,0,0,0
1568,2015,258.85,0,0,1
1568,2016,262.5,0,0,1
1568,2017,260.69,0,0,1
1569,2013,267.85,0,0,0
1569,2014,270.97,0,0,0
1569,2015,278.97,0,0,1
1569,2016,273.75,0,0,1
1569,2017,284.8,0,0,1
1570,2013,279.96,0,0,0
1570,2014,272.66,0,0,0
1570,2015,282.7,0,0,1
1570,2016,286.84,0,0,1
1570,2017,284.71,0,0,1
1571,2013,258.5,0,0,0
1571,2014,254.98,0,0,0
1571,2015,257.6,0,0,1
1571,2016,255.1,0,0,1
1571,2017,263.46,0,0,1
1572,2013,283.51,0,0,0
1572,2014,283.39,0,0,0
1572,2015,284.52,0,0,1
1572,2016,287.38,0,0,1
1572,2017,293.74,0,0,1
1573,2013,300.61,0,1,0
1573,2014,294.98,0,1,0
1573,2015,310.61,1,1,1
1573,2016,305.4,1,1,1
1573,2017,317.32,1,1,1
1574,2013,273.3,0,0,0
1574,2014,271.76,0,0,0
1574,2015,281.29,0,0,1
1574,2016,279.99,0,0,1
1574,2017,274.06,0,0,1
1575,2013,261.23,0,1,0
1575,2014,252.71,0,1,0
1575,2015,266.65,1,1,1
1575,2016,263.91,1,1,1
1575,2017,277.2,1,1,1
1576,2013,267.25,0,0,0
1576,2014,271.48,0,0,0
1576,2015,271.76,0,0,1
1576,2016,263.84,0,0,1
1576,2017,271.83,0,0,1
1577,2013,267.48,0,0,0
1577,2014,280.89,0,0,0
1577,2015,285.95,0,0,1
1577,2016,285.96,0,0,1
1577,2017,289.95,0,0,1
1578,2013,316.31,0,1,0
1578,2014,326.28,0,1,0
1578,2015,328.41,1,1,1
1578,2016,331.21,1,1,1
1578,2017,338.76,1,1,1
1579,2013,300.9,0,0,0
1579,2014,301.2,0,0,0
1579,2015,294.46,0,0,1
1579,2016,302.78,0,0,1
1579,2017,302.92,0,0,1
1580,2013,263.52,0,1,0
1580,2014,270.79,0,1,0
1580,2015,281.7,1,1,1
1580,2016,288.72,1,1,1
1580,2017,292.66,1,1,1
1581,2013,282.98,0,1,0
1581,2014,289.16,0,1,0
1581,2015,299.47,1,1,1
1581,2016,312.2,1,1,1
1581,2017,311.0,1,1,1
1582,2013,286.08,0,1,0
1582,2014,285.83,0,1,0
1582,2015,301.55,1,1,1
1582,2016,295.62,1,1,1
1582,2017,289.09,1,1,1
1583,2013,264.77,0,0,0
1583,2014,262.65,0,0,0
1583,2015,278.96,0,0,1
1583,2016,268.18,0,0,1
1583,2017,270.51,0,0,1
1584,2013,273.14,0,0,0
1584,2014,273.9,0,0,0
1584,2015,279.72,0,0,1
1584,2016,270.82,0,0,1
1584,2017,281.8,0,0,1
1585,2013,293.62,0,1,0
1585,2014,294.41,0,1,0
1585,2015,297.52,1,1,1
1585,2016,316.71,1,1,1
1585,2017,307.96,1,1,1
1586,2013,277.88,0,0,0
1586,2014,296.11,0,0,0
1586,2015,294.79,0,0,1
1586,2016,286.47,0,0,1
1586,2017,284.2,0,0,1
1587,2013,311.25,0,0,0
1587,2014,311.44,0,0,0
1587,2015,313.98,0,0,1
1587,2016,313.53,0,0,1
1587,2017,317.67,0,0,1
1588,2013,300.87,0,1,0
1588,2014,300.75,0,1,0
1588,2015,310.03,1,1,1
1588,2016,311.98,1,1,1
1588,2017,321.6,1,1,1
1589,2013,253.7,0,0,0
1589,2014,258.79,0,0,0
1589,2015,254.49,0,0,1
1589,2016,261.4,0,0,1
1589,2017,265.88,0,0,1
1590,2013,261.88,0,0,0
1590,2014,268.61,0,0,0
1590,2015,269.04,0,0,1
1590,2016,274.3,0,0,1
1590,2017,268.11,0,0,1
1591,2013,287.89,0,1,0
1591,2014,298.47,0,1,0
1591,2015,310.98,1,1,1
1591,2016,300.55,1,1,1
1591,2017,314.31,1,1,1
1592,2013,263.08,0,0,0
1592,2014,266.87,0,0,0
1592,2015,278.44,0,0,1
1592,2016,288.72,0,0,1
1592,2017,284.29,0,0,1
1593,2013,273.03,0,1,0
1593,2014,285.93,0,1,0
1593,2015,294.66,1,1,1
1593,2016,301.89,1,1,1
1593,2017,297.91,1,1,1
1594,2013,266.04,0,0,0
1594,2014,270.51,0,0,0
1594,2015,261.57,0,0,1
1594,2016,278.61,0,0,1
1594,2017,272.35,0,0,1
1595,2013,268.69,0,0,0
1595,2014,274.66,0,0,0
1595,2015,271.35,0,0,1
1595,2016,274.52,0,0,1
1595,2017,277.55,0,0,1
1596,2013,295.85,0,1,0
1596,2014,304.22,0,1,0
1596,2015,311.89,1,1,1
1596,2016,307.13,1,1,1
1596,2017,325.27,1,1,1
1597,2013,285.61,0,1,0
1597,2014,289.3,0,1,0
1597,2015,303.09,1,1,1
1597,2016,298.38,1,1,1
1597,2017,297.64,1,1,1
1598,2013,294.63,0,1,0
1598,2014,288.16,0,1,0
1598,2015,308.76,1,1,1
1598,2016,303.48,1,1,1
1598,2017,303.81,1,1,1
1599,2013,298.23,0,1,0
1599,2014,306.02,0,1,0
1599,2015,309.66,1,1,1
1599,2016,317.53,1,1,1
1599,2017,315.82,1,1,1
1600,2013,253.12,0,0,0
1600,2014,260.84,0,0,0
1600,2015,266.14,0,0,1
1600,2016,265.25,0,0,1
1600,2017,257.74,0,0,1
1601,2013,289.21,0,1,0
1601,2014,290.57,0,1,0
1601,2015,305.03,1,1,1
1601,2016,293.1,1,1,1
1601,2017,301.32,1,1,1
1602,2013,280.24,0,0,0
1602,2014,287.78,0,0,0
1602,2015,291.15,0,0,1
1602,2016,286.02,0,0,1
1602,2017,297.08,0,0,1
1603,2013,292.06,0,0,0
1603,2014,289.24,0,0,0
1603,2015,304.2,0,0,1
1603,2016,298.55,0,0,1
1603,2017,303.15,0,0,1
1604,2013,304.81,0,0,0
1604,2014,308.28,0,0,0
1604,2015,305.7,0,0,1
1604,2016,316.4,0,0,1
1604,2017,312.14,0,0,1
1605,2013,277.21,0,1,0
1605,2014,276.47,0,1,0
1605,2015,300.27,1,1,1
1605,2016,292.3,1,1,1
1605,2017,297.45,1,1,1
1606,2013,251.9,0,0,0
1606,2014,254.19,0,0,0
1606,2015,258.25,0,0,1
1606,2016,270.14,0,0,1
1606,2017,265.32,0,0,1
1607,2013,294.54,0,0,0
1607,2014,293.82,0,0,0
1607,2015,314.76,0,0,1
1607,2016,301.61,0,0,1
1607,2017,309.56,0,0,1
1608,2013,243.27,0,0,0
1608,2014,249.57,0,0,0
1608,2015,264.58,0,0,1
1608,2016,255.41,0,0,1
1608,2017,261.67,0,0,1
1609,2013,270.11,0,1,0
1609,2014,272.26,0,1,0
1609,2015,282.36,1,1,1
1609,2016,292.84,1,1,1
1609,2017,283.71,1,1,1
1610,2013,256.96,0,0,0
1610,2014,239.78,0,0,0
1610,2015,253.26,0,0,1
1610,2016,261.14,0,0,1
1610,2017,257.88,0,0,1
1611,2013,304.97,0,0,0
1611,2014,310.02,0,0,0
1611,2015,318.5,0,0,1
1611,2016,308.63,0,0,1
1611,2017,312.56,0,0,1
1612,2013,223.5,0,1,0
1612,2014,230.69,0,1,0
1612,2015,237.45,1,1,1
1612,2016,249.97,1,1,1
1612,2017,241.82,1,1,1
1613,2013,287.89,0,1,0
1613,2014,289.42,0,1,0
1613,2015,311.07,1,1,1
1613,2016,315.17,1,1,1
1613,2017,323.4,1,1,1
1614,2013,265.43,0,0,0
1614,2014,277.26,0,0,0
1614,2015,280.03,0,0,1
1614,2016,268.0,0,0,1
1614,2017,270.59,0,0,1
1615,2013,281.07,0,1,0
1615,2014,289.82,0,1,0
1615,2015,309.46,1,1,1
1615,2016,294.69,1,1,1
1615,2017,302.6,1,1,1
1616,2013,258.31,0,0,0
1616,2014,264.62,0,0,0
1616,2015,266.29,0,0,1
1616,2016,266.7,0,0,1
1616,2017,264.05,0,0,1
1617,2013,288.25,0,1,0
1617,2014,288.07,0,1,0
1617,2015,305.55,1,1,1
1617,2016,301.5,1,1,1
1617,2017,295.23,1,1,1
1618,2013,261.93,0,1,0
1618,2014,249.45,0,1,0
1618,2015,271.5,1,1,1
1618,2016,273.94,1,1,1
1618,2017,277.82,1,1,1
1619,2013,271.3,0,0,0
1619,2014,273.12,0,0,0
1619,2015,273.92,0,0,1
1619,2016,271.69,0,0,1
1619,2017,282.82,0,0,1
1620,2013,276.22,0,0,0
1620,2014,284.67,0,0,0
1620,2015,283.1,0,0,1
1620,2016,282.22,0,0,1
1620,2017,282.35,0,0,1
1621,2013,303.15,0,1,0
1621,2014,310.86,0,1,0
1621,2015,314.07,1,1,1
1621,2016,328.13,1,1,1
1621,2017,325.71,1,1,1
1622,2013,314.66,0,1,0
1622,2014,302.74,0,1,0
1622,2015,314.64,1,1,1
1622,2016,313.64,1,1,1
1622,2017,316.09,1,1,1
1623,2013,323.45,0,1,0
1623,2014,322.0,0,1,0
1623,2015,329.25,1,1,1
1623,2016,336.49,1,1,1
1623,2017,340.45,1,1,1
1624,2013,256.85,0,0,0
1624,2014,254.19,0,0,0
1624,2015,254.38,0,0,1
1624,2016,269.0,0,0,1
1624,2017,265.0,0,0,1
1625,2013,274.5,0,0,0
1625,2014,264.25,0,0,0
1625,2015,271.09,0,0,1
1625,2016,261.42,0,0,1
1625,2017,276.25,0,0,1
1626,2013,276.08,0,0,0
1626,2014,275.42,0,0,0
1626,2015,280.1,0,0,1
1626,2016,281.9,0,0,1
1626,2017,266.17,0,0,1
1627,2013,287.16,0,1,0
1627,2014,289.11,0,1,0
1627,2015,299.08,1,1,1
1627,2016,297.99,1,1,1
1627,2017,300.82,1,1,1
1628,2013,282.85,0,1,0
1628,2014,276.75,0,1,0
1628,2015,305.08,1,1,1
1628,2016,306.16,1,1,1
1628,2017,306.7,1,1,1
1629,2013,298.81,0,1,0
1629,2014,284.89,0,1,0
1629,2015,305.13,1,1,1
1629,2016,308.87,1,1,1
1629,2017,309.02,1,1,1
1630,2013,290.19,0,1,0
1630,2014,299.66,0,1,0
1630,2015,301.95,1,1,1
1630,2016,302.22,1,1,1
1630,2017,302.5,1,1,1
1631,2013,278.66,0,1,0
1631,2014,276.81,0,1,0
1631,2015,289.11,1,1,1
1631,2016,294.38,1,1,1
1631,2017,297.35,1,1,1
1632,2013,306.79,0,1,0
1632,2014,307.63,0,1,0
1632,2015,315.22,1,1,1
1632,2016,316.01,1,1,1
1632,2017,316.22,1,1,1
1633,2013,265.37,0,1,0
1633,2014,264.52,0,1,0
1633,2015,271.2,1,1,1
1633,2016,274.86,1,1,1
1633,2017,286.49,1,1,1
1634,2013,268.92,0,1,0
1634,2014,279.99,0,1,0
1634,2015,279.35,1,1,1
1634,2016,289.08,1,1,1
1634,2017,292.52,1,1,1
1635,2013,294.34,0,1,0
1635,2014,290.11,0,1,0
1635,2015,303.76,1,1,1
1635,2016,312.17,1,1,1
1635,2017,313.37,1,1,1
1636,2013,290.68,0,1,0
1636,2014,295.43,0,1,0
1636,2015,302.75,1,1,1
1636,2016,309.6,1,1,1
1636,2017,317.0,1,1,1
1637,2013,297.4,0,1,0
1637,2014,306.09,0,1,0
1637,2015,314.75,1,1,1
1637,2016,317.81,1,1,1
1637,2017,317.06,1,1,1
1638,2013,294.49,0,1,0
1638,2014,308.41,0,1,0
1638,2015,311.76,1,1,1
1638,2016,323.21,1,1,1
1638,2017,325.06,1,1,1
1639,2013,278.3,0,0,0
1639,2014,285.69,0,0,0
1639,2015,294.31,0,0,1
1639,2016,278.88,0,0,1
1639,2017,287.35,0,0,1
1640,2013,289.3,0,0,0
1640,2014,289.1,0,0,0
1640,2015,285.52,0,0,1
1640,2016,292.95,0,0,1
1640,2017,293.71,0,0,1
1641,2013,265.17,0,0,0
1641,2014,255.67,0,0,0
1641,2015,266.61,0,0,1
1641,2016,268.94,0,0,1
1641,2017,273.24,0,0,1
1642,2013,283.49,0,0,0
1642,2014,287.76,0,0,0
1642,2015,282.66,0,0,1
1642,2016,302.1,0,0,1
1642,2017,297.22,0,0,1
1643,2013,306.71,0,1,0
1643,2014,319.5,0,1,0
1643,2015,322.67,1,1,1
1643,2016,329.65,1,1,1
1643,2017,331.95,1,1,1
1644,2013,283.05,0,0,0
1644,2014,297.2,0,0,0
1644,2015,298.95,0,0,1
1644,2016,310.23,0,0,1
1644,2017,305.63,0,0,1
1645,2013,262.02,0,0,0
1645,2014,263.81,0,0,0
1645,2015,265.97,0,0,1
1645,2016,268.2,0,0,1
1645,2017,269.75,0,0,1
1646,2013,267.62,0,1,0
1646,2014,268.39,0,1,0
1646,2015,278.08,1,1,1
1646,2016,278.44,1,1,1
1646,2017,281.81,1,1,1
1647,2013,300.09,0,1,0
1647,2014,300.81,0,1,0
1647,2015,310.73,1,1,1
1647,2016,310.4,1,1,1
1647,2017,314.09,1,1,1
1648,2013,297.62,0,1,0
1648,2014,292.18,0,1,0
1648,2015,311.83,1,1,1
1648,2016,313.62,1,1,1
1648,2017,312.8,1,1,1
1649,2013,255.55,0,0,0
1649,2014,254.86,0,0,0
1649,2015,261.05,0,0,1
1649,2016,267.6,0,0,1
1649,2017,265.76,0,0,1
1650,2013,278.89,0,1,0
1650,2014,288.36,0,1,0
1650,2015,295.39,1,1,1
1650,2016,303.89,1,1,1
1650,2017,293.87,1,1,1
1651,2013,268.69,0,1,0
1651,2014,286.11,0,1,0
1651,2015,288.64,1,1,1
1651,2016,288.49,1,1,1
1651,2017,294.43,1,1,1
1652,2013,250.59,0,0,0
1652,2014,256.29,0,0,0
1652,2015,254.16,0,0,1
1652,2016,252.27,0,0,1
1652,2017,263.3,0,0,1
1653,2013,293.4,0,1,0
1653,2014,298.49,0,1,0
1653,2015,301.31,1,1,1
1653,2016,303.08,1,1,1
1653,2017,307.44,1,1,1
1654,2013,308.08,0,0,0
1654,2014,303.27,0,0,0
1654,2015,324.53,0,0,1
1654,2016,319.77,0,0,1
1654,2017,318.66,0,0,1
1655,2013,313.62,0,1,0
1655,2014,311.9,0,1,0
1655,2015,329.61,1,1,1
1655,2016,321.29,1,1,1
1655,2017,325.52,1,1,1
1656,2013,286.21,0,1,0
1656,2014,290.31,0,1,0
1656,2015,290.15,1,1,1
1656,2016,299.8,1,1,1
1656,2017,305.61,1,1,1
1657,2013,292.38,0,0,0
1657,2014,293.39,0,0,0
1657,2015,285.72,0,0,1
1657,2016,294.66,0,0,1
1657,2017,300.19,0,0,1
1658,2013,254.73,0,0,0
1658,2014,261.74,0,0,0
1658,2015,252.58,0,0,1
1658,2016,253.23,0,0,1
1658,2017,266.99,0,0,1
1659,2013,289.08,0,0,0
1659,2014,286.98,0,0,0
1659,2015,292.91,0,0,1
1659,2016,295.45,0,0,1
1659,2017,297.15,0,0,1
1660,2013,254.67,0,0,0
1660,2014,263.2,0,0,0
1660,2015,252.15,0,0,1
1660,2016,255.22,0,0,1
1660,2017,265.74,0,0,1
1661,2013,266.85,0,1,0
1661,2014,268.68,0,1,0
1661,2015,280.79,1,1,1
1661,2016,280.27,1,1,1
1661,2017,288.62,1,1,1
1662,2013,288.54,0,1,0
1662,2014,284.43,0,1,0
1662,2015,295.36,1,1,1
1662,2016,299.19,1,1,1
1662,2017,306.24,1,1,1
1663,2013,278.04,0,0,0
1663,2014,275.14,0,0,0
1663,2015,280.13,0,0,1
1663,2016,271.64,0,0,1
1663,2017,276.27,0,0,1
1664,2013,281.84,0,1,0
1664,2014,285.87,0,1,0
1664,2015,309.12,1,1,1
1664,2016,303.94,1,1,1
1664,2017,303.36,1,1,1
1665,2013,251.42,0,1,0
1665,2014,261.92,0,1,0
1665,2015,280.73,1,1,1
1665,2016,275.14,1,1,1
1665,2017,290.83,1,1,1
1666,2013,287.65,0,1,0
1666,2014,284.08,0,1,0
1666,2015,296.2,1,1,1
1666,2016,299.45,1,1,1
1666,2017,312.41,1,1,1
1667,2013,317.76,0,1,0
1667,2014,331.03,0,1,0
1667,2015,332.53,1,1,1
1667,2016,341.43,1,1,1
1667,2017,345.28,1,1,1
1668,2013,305.92,0,0,0
1668,2014,305.64,0,0,0
1668,2015,312.49,0,0,1
1668,2016,308.37,0,0,1
1668,2017,316.45,0,0,1
1669,2013,305.69,0,0,0
1669,2014,311.3,0,0,0
1669,2015,316.93,0,0,1
1669,2016,325.55,0,0,1
1669,2017,317.92,0,0,1
1670,2013,318.61,0,1,0
1670,2014,312.32,0,1,0
1670,2015,324.4,1,1,1
1670,2016,323.12,1,1,1
1670,2017,335.0,1,1,1
1671,2013,300.25,0,0,0
1671,2014,293.2,0,0,0
1671,2015,305.0,0,0,1
1671,2016,304.86,0,0,1
1671,2017,308.39,0,0,1
1672,2013,284.19,0,0,0
1672,2014,263.37,0,0,0
1672,2015,279.71,0,0,1
1672,2016,275.05,0,0,1
1672,2017,277.28,0,0,1
1673,2013,298.86,0,1,0
1673,2014,306.71,0,1,0
1673,2015,317.26,1,1,1
1673,2016,320.05,1,1,1
1673,2017,316.01,1,1,1
1674,2013,261.87,0,0,0
1674,2014,271.09,0,0,0
1674,2015,270.56,0,0,1
1674,2016,287.34,0,0,1
1674,2017,276.14,0,0,1
1675,2013,240.71,0,0,0
1675,2014,250.14,0,0,0
1675,2015,254.67,0,0,1
1675,2016,256.93,0,0,1
1675,2017,251.57,0,0,1
1676,2013,265.33,0,0,0
1676,2014,276.69,0,0,0
1676,2015,259.85,0,0,1
1676,2016,274.67,0,0,1
1676,2017,272.22,0,0,1
1677,2013,270.19,0,1,0
1677,2014,279.35,0,1,0
1677,2015,278.28,1,1,1
1677,2016,290.09,1,1,1
1677,2017,293.47,1,1,1
1678,2013,287.64,0,0,0
1678,2014,309.84,0,0,0
1678,2015,295.46,0,0,1
1678,2016,297.82,0,0,1
1678,2017,294.43,0,0,1
1679,2013,284.22,0,0,0
1679,2014,293.21,0,0,0
1679,2015,301.79,0,0,1
1679,2016,298.06,0,0,1
1679,2017,298.17,0,0,1
1680,2013,324.23,0,1,0
1680,2014,318.66,0,1,0
1680,2015,337.14,1,1,1
1680,2016,338.02,1,1,1
1680,2017,338.69,1,1,1
1681,2013,288.86,0,1,0
1681,2014,287.44,0,1,0
1681,2015,305.92,1,1,1
1681,2016,292.2,1,1,1
1681,2017,306.26,1,1,1
1682,2013,247.32,0,0,0
1682,2014,244.95,0,0,0
1682,2015,243.55,0,0,1
1682,2016,245.35,0,0,1
1682,2017,255.66,0,0,1
1683,2013,266.59,0,1,0
1683,2014,265.65,0,1,0
1683,2015,268.15,1,1,1
1683,2016,269.21,1,1,1
1683,2017,280.91,1,1,1
1684,2013,325.02,0,1,0
1684,2014,331.85,0,1,0
1684,2015,344.46,1,1,1
1684,2016,346.77,1,1,1
1684,2017,343.45,1,1,1
1685,2013,296.67,0,1,0
1685,2014,293.94,0,1,0
1685,2015,313.42,1,1,1
1685,2016,313.6,1,1,1
1685,2017,313.93,1,1,1
1686,2013,277.18,0,1,0
1686,2014,281.54,0,1,0
1686,2015,286.85,1,1,1
1686,2016,296.32,1,1,1
1686,2017,299.27,1,1,1
1687,2013,308.81,0,1,0
1687,2014,317.06,0,1,0
1687,2015,331.45,1,1,1
1687,2016,318.72,1,1,1
1687,2017,337.63,1,1,1
1688,2013,310.97,0,0,0
1688,2014,316.46,0,0,0
1688,2015,324.81,0,0,1
1688,2016,317.15,0,0,1
1688,2017,320.81,0,0,1
1689,2013,295.61,0,1,0
1689,2014,298.03,0,1,0
1689,2015,297.47,1,1,1
1689,2016,300.09,1,1,1
1689,2017,303.65,1,1,1
1690,2013,249.32,0,0,0
1690,2014,240.09,0,0,0
1690,2015,239.43,0,0,1
1690,2016,252.66,0,0,1
1690,2017,250.61,0,0,1
1691,2013,274.98,0,0,0
1691,2014,277.54,0,0,0
1691,2015,276.04,0,0,1
1691,2016,279.77,0,0,1
1691,2017,280.82,0,0,1
1692,2013,270.7,0,1,0
1692,2014,268.21,0,1,0
1692,2015,275.69,1,1,1
1692,2016,279.27,1,1,1
1692,2017,284.34,1,1,1
1693,2013,268.31,0,1,0
1693,2014,268.74,0,1,0
1693,2015,282.36,1,1,1
1693,2016,291.94,1,1,1
1693,2017,289.92,1,1,1
1694,2013,247.65,0,0,0
1694,2014,260.18,0,0,0
1694,2015,258.65,0,0,1
1694,2016,249.66,0,0,1
1694,2017,261.26,0,0,1
1695,2013,293.31,0,1,0
1695,2014,307.78,0,1,0
1695,2015,313.74,1,1,1
1695,2016,308.56,1,1,1
1695,2017,308.78,1,1,1
1696,2013,274.79,0,1,0
1696,2014,263.52,0,1,0
1696,2015,289.06,1,1,1
1696,2016,287.23,1,1,1
1696,2017,287.03,1,1,1
1697,2013,251.67,0,1,0
1697,2014,256.09,0,1,0
1697,2015,271.26,1,1,1
1697,2016,266.56,1,1,1
1697,2017,270.1,1,1,1
1698,2013,311.13,0,1,0
1698,2014,309.08,0,1,0
1698,2015,321.46,1,1,1
1698,2016,323.82,1,1,1
1698,2017,336.98,1,1,1
1699,2013,277.13,0,1,0
1699,2014,284.35,0,1,0
1699,2015,296.57,1,1,1
1699,2016,292.87,1,1,1
1699,2017,298.94,1,1,1
1700,2013,283.03,0,1,0
1700,2014,281.47,0,1,0
1700,2015,299.32,1,1,1
1700,2016,293.41,1,1,1
1700,2017,285.43,1,1,1
1701,2013,261.17,0,1,0
1701,2014,275.34,0,1,0
1701,2015,281.11,1,1,1
1701,2016,288.72,1,1,1
1701,2017,276.08,1,1,1
1702,2013,275.46,0,1,0
1702,2014,278.94,0,1,0
1702,2015,291.11,1,1,1
1702,2016,283.78,1,1,1
1702,2017,293.8,1,1,1
1703,2013,237.55,0,0,0
1703,2014,236.71,0,0,0
1703,2015,244.15,0,0,1
1703,2016,243.93,0,0,1
1703,2017,252.67,0,0,1
1704,2013,282.17,0,1,0
1704,2014,290.43,0,1,0
1704,2015,300.49,1,1,1
1704,2016,304.7,1,1,1
1704,2017,302.87,1,1,1
1705,2013,281.47,0,0,0
1705,2014,287.85,0,0,0
1705,2015,280.85,0,0,1
1705,2016,282.76,0,0,1
1705,2017,285.4,0,0,1
1706,2013,283.14,0,1,0
1706,2014,281.61,0,1,0
1706,2015,292.78,1,1,1
1706,2016,292.89,1,1,1
1706,2017,307.52,1,1,1
1707,2013,299.95,0,1,0
1707,2014,290.18,0,1,0
1707,2015,307.32,1,1,1
1707,2016,310.89,1,1,1
1707,2017,308.77,1,1,1
1708,2013,237.39,0,0,0
1708,2014,235.54,0,0,0
1708,2015,242.19,0,0,1
1708,2016,242.63,0,0,1
1708,2017,241.85,0,0,1
1709,2013,272.03,0,1,0
1709,2014,279.75,0,1,0
1709,2015,288.85,1,1,1
1709,2016,287.14,1,1,1
1709,2017,286.95,1,1,1
1710,2013,311.22,0,0,0
1710,2014,304.36,0,0,0
1710,2015,303.99,0,0,1
1710,2016,306.28,0,0,1
1710,2017,316.25,0,0,1
1711,2013,284.41,0,1,0
1711,2014,281.69,0,1,0
1711,2015,295.08,1,1,1
1711,2016,306.35,1,1,1
1711,2017,307.31,1,1,1
1712,2013,264.92,0,0,0
1712,2014,259.64,0,0,0
1712,2015,259.54,0,0,1
1712,2016,262.68,0,0,1
1712,2017,264.48,0,0,1
1713,2013,288.38,0,1,0
1713,2014,280.04,0,1,0
1713,2015,301.05,1,1,1
1713,2016,289.83,1,1,1
1713,2017,299.04,1,1,1
1714,2013,247.0,0,0,0
1714,2014,252.04,0,0,0
1714,2015,251.94,0,0,1
1714,2016,244.93,0,0,1
1714,2017,250.0,0,0,1
1715,2013,257.85,0,0,0
1715,2014,255.09,0,0,0
1715,2015,254.09,0,0,1
1715,2016,251.04,0,0,1
1715,2017,255.3,0,0,1
1716,2013,251.59,0,0,0
1716,2014,254.89,0,0,0
1716,2015,251.15,0,0,1
1716,2016,262.24,0,0,1
1716,2017,259.76,0,0,1
1717,2013,294.56,0,1,0
1717,2014,303.59,0,1,0
1717,2015,311.17,1,1,1
1717,2016,317.09,1,1,1
1717,2017,312.45,1,1,1
1718,2013,291.63,0,0,0
1718,2014,301.51,0,0,0
1718,2015,296.22,0,0,1
1718,2016,306.04,0,0,1
1718,2017,300.04,0,0,1
1719,2013,276.85,0,1,0
1719,2014,280.15,0,1,0
1719,2015,273.52,1,1,1
1719,2016,296.81,1,1,1
1719,2017,282.05,1,1,1
1720,2013,278.88,0,0,0
1720,2014,278.6,0,0,0
1720,2015,281.17,0,0,1
1720,2016,296.17,0,0,1
1720,2017,292.54,0,0,1
1721,2013,280.94,0,0,0
1721,2014,282.19,0,0,0
1721,2015,292.79,0,0,1
1721,2016,292.17,0,0,1
1721,2017,287.26,0,0,1
1722,2013,268.93,0,0,0
1722,2014,280.97,0,0,0
1722,2015,277.25,0,0,1
1722,2016,277.12,0,0,1
1722,2017,281.59,0,0,1
1723,2013,315.63,0,1,0
1723,2014,304.06,0,1,0
1723,2015,321.79,1,1,1
1723,2016,326.86,1,1,1
1723,2017,328.13,1,1,1
1724,2013,279.54,0,1,0
1724,2014,279.67,0,1,0
1724,2015,308.37,1,1,1
1724,2016,298.54,1,1,1
1724,2017,300.35,1,1,1
1725,2013,265.04,0,1,0
1725,2014,262.69,0,1,0
1725,2015,271.84,1,1,1
1725,2016,283.52,1,1,1
1725,2017,286.8,1,1,1
1726,2013,254.35,0,0,0
1726,2014,263.94,0,0,0
1726,2015,268.75,0,0,1
1726,2016,268.53,0,0,1
1726,2017,275.36,0,0,1
1727,2013,266.13,0,0,0
1727,2014,251.56,0,0,0
1727,2015,252.01,0,0,1
1727,2016,265.13,0,0,1
1727,2017,263.13,0,0,1
1728,2013,279.44,0,0,0
1728,2014,281.82,0,0,0
1728,2015,291.76,0,0,1
1728,2016,294.1,0,0,1
1728,2017,288.26,0,0,1
1729,2013,280.42,0,1,0
1729,2014,277.52,0,1,0
1729,2015,281.79,1,1,1
1729,2016,288.5,1,1,1
1729,2017,296.37,1,1,1
1730,2013,273.78,0,1,0
1730,2014,268.36,0,1,0
1730,2015,276.75,1,1,1
1730,2016,286.48,1,1,1
1730,2017,286.88,1,1,1
1731,2013,266.51,0,0,0
1731,2014,277.45,0,0,0
1731,2015,283.35,0,0,1
1731,2016,276.23,0,0,1
1731,2017,274.48,0,0,1
1732,2013,255.88,0,0,0
1732,2014,256.53,0,0,0
1732,2015,259.65,0,0,1
1732,2016,261.93,0,0,1
1732,2017,262.23,0,0,1
1733,2013,276.14,0,0,0
1733,2014,286.78,0,0,0
1733,2015,279.26,0,0,1
1733,2016,291.8,0,0,1
1733,2017,293.7,0,0,1
1734,2013,298.01,0,1,0
1734,2014,290.49,0,1,0
1734,2015,309.77,1,1,1
1734,2016,309.89,1,1,1
1734,2017,321.21,1,1,1
1735,2013,322.16,0,1,0
1735,2014,319.04,0,1,0
1735,2015,335.1,1,1,1
1735,2016,340.86,1,1,1
1735,2017,331.6,1,1,1
1736,2013,264.82,0,0,0
1736,2014,278.37,0,0,0
1736,2015,273.8,0,0,1
1736,2016,273.08,0,0,1
1736,2017,280.06,0,0,1
1737,2013,323.18,0,1,0
1737,2014,317.14,0,1,0
1737,2015,332.16,1,1,1
1737,2016,332.41,1,1,1
1737,2017,329.81,1,1,1
1738,2013,266.26,0,0,0
1738,2014,265.26,0,0,0
1738,2015,275.02,0,0,1
1738,2016,267.24,0,0,1
